user_id,user_create_date,user_birth_date,user_gender,user_interested_in,days_open,matches,swipes_like,swipes_pass,messages_received,messages_sent,avg_convo_length_msgs,avg_convo_length_days,longest_convo_msgs,longest_convo_days,median_convo_length_msgs,median_convo_length_days,number_conversations,number_ghostings,number_one_msg_conversations
3e628010ed82e688c71e334b6662c755,2021-04-02T21:29:11Z,1997-05-14T00:00:00Z,M,F,11,1,135,739,0,0,12,4.93525462962963,12,4.93525462962963,12,4.93525462962963,1,0,0
3eb3480f2bdf464f029e05c11ab5a231,2013-09-25T06:03:33Z,1975-03-06T00:00:00Z,M,F,1076,169,5448,19497,301,328,4.904255319148936,28.126658047675345,78,2147.788935185185,1,0,94,13,46
3ebb44df0d67de51a8842dced9542eed,2015-05-02T23:48:26Z,1990-11-24T00:00:00Z,M,F,166,16,5113,6758,66,89,5.625,1.6013852719907404,25,18.160127314814815,2,2.8935185185185e-4,16,0,7
3ecd478aec38e26c942c558e38395e18,2016-09-11T17:11:20Z,1998-07-10T00:00:00Z,M,F,1456,468,117835,199198,2751,2642,7.777777777777778,7.031690849894614,153,609.9257523148148,1,0,369,1,196
3edd8bbdbaf42f86a299edd10aa46412,2020-04-25T17:31:45Z,2000-10-05T00:00:00Z,F,M and F,71,1195,2816,85172,4374,2516,4.224977856510186,1.6361135407440217,151,345.11625,1,0,1129,443,233
3ede695b5be5bb6df045e7110f94b8e8,2021-07-17T11:03:08Z,1991-01-26T00:00:00Z,M,F,0,0,0,0,0,0,2,0.9257986111111112,3,1.851597222222222,3,1.851597222222222,2,0,1
3eea1b94bd5a16309f161d1f087e63a4,2018-02-09T21:49:43Z,1991-05-17T00:00:00Z,M,F,500,221,8151,67697,3417,3981,20.51048951048951,5.474268809893811,246,231.9870486111111,3,0.02869212962962963,286,1,117
3f8166a48951dbb51398d398e1e828ba,2020-02-01T16:34:25Z,1996-06-06T00:00:00Z,F,F,134,138,245,2402,334,278,7.513513513513513,1.9343509134134136,49,13.854756944444444,4,0.33380787037037035,37,1,6
3f9fb0164f4aa66426b94a577741d2ee,2013-08-25T10:19:35Z,1987-07-20T00:00:00Z,M,F,574,2451,34532,35597,7074,8264,17.544927536231885,8.067248674852394,305,854.7951736111111,6,0.07952546296296296,690,74,71
3fc0e9a0143e958f2b5bd6b0544601df,2020-12-12T17:14:24Z,1995-10-02T00:00:00Z,M,F,121,77,20172,29112,126,115,5.56043956043956,0.9767682895807897,78,13.157199074074072,1,0,91,2,49
3fdffe72ea70895898c74ec308ff188e,2021-05-21T13:42:50Z,1987-09-13T00:00:00Z,M,F,0,0,0,0,0,0,7.6875,1.8772677951388892,46,11.960497685185183,2,0.00879629629629629,16,1,4
3fe4938e43c8373cf8415d3f6994b13d,2017-10-05T19:40:42Z,1998-12-22T00:00:00Z,M,F,1083,263,12507,27419,565,734,8.166666666666666,5.909794238683128,165,168.94318287037038,3,0.06518518518518518,90,0,31
400d447eba30cf9e8e151ea78a746397,2021-08-10T13:47:38Z,1995-05-22T00:00:00Z,M,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405e109c8904421b0c98955f31a04d46,2019-03-26T03:54:12Z,1994-10-21T00:00:00Z,M,F,424,2731,13773,41821,3242,3822,1.7918424753867792,0.5904071165633541,23,282.6790277777778,2,2.314814814814e-5,2133,46,854
4082b3a9434f214f76ceca29ccfbdf00,2019-09-11T22:03:48Z,1992-09-03T00:00:00Z,M,F,318,136,18964,7111,264,440,7.445161290322581,1.316233273596177,119,27.443935185185182,2,7.5231481481481e-4,155,23,45
4088e36200a9716bf0570fb6fafe44ab,2021-08-17T11:02:18Z,1990-08-26T00:00:00Z,M,F,0,0,0,0,0,0,2.3333333333333335,0.34049768518518525,4,1.020925925925926,2,5.6712962962962e-4,3,0,1
408bb6f8679ad3fa939c5fecd475d38b,2021-04-01T18:10:35Z,1989-12-07T00:00:00Z,F,M and F,10,24,161,4264,154,82,6.77,3.6084157407407407,91,67.3616087962963,1,0,100,14,47
40efb770bbc22bc6643b54e59b1236d1,2021-10-27T17:51:39Z,1985-12-03T00:00:00Z,M,F,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
41057dde348f41e75e4e4a21e87c711a,2021-06-05T14:25:53Z,2001-11-03T00:00:00Z,M,F,0,0,0,0,0,0,20.8,1.002900462962963,55,2.2657060185185185,17,0.9195717592592592,5,0,1
410ebe2a89343d83d66dbc109c7e2af9,2019-12-26T16:32:13Z,1997-08-07T00:00:00Z,M,F,392,5,225,14771,6,6,7.666666666666667,4.351917438271605,15,9.505578703703703,6,2.3113078703703702,3,0,0
4146ccf670aeff21ecab93d949f28a71,2021-05-13T21:53:36Z,2003-05-08T00:00:00Z,M,M,0,0,0,0,0,0,1.431578947368421,0.663061038011696,11,12.75335648148148,1,0,95,31,32
414b329459461c8fa00fe0411c3ac711,2020-01-09T17:33:50Z,2000-11-21T00:00:00Z,M,F,306,113,4361,3423,155,216,5.119047619047619,0.9286046351410936,44,10.304317129629627,2,0.01481481481481481,84,0,29
4167343e1d190ff1a97fa81d211f4841,2019-12-30T04:49:23Z,1998-07-22T00:00:00Z,M,F,320,578,33198,40068,691,759,8.779069767441861,3.887754360465118,83,69.14864583333333,2,0.06609953703703704,86,11,22
41710353e1db856531fde70c26660a19,2018-05-23T00:57:52Z,1999-06-30T00:00:00Z,F,M,106,748,1350,36315,3844,3118,8.472826086956522,3.387779444696055,183,597.2832986111111,3,0.02854166666666666,368,75,51
41725ef546507180eb9ca538fe6035be,2016-07-20T18:30:13Z,1986-05-21T00:00:00Z,M,F,164,15,2912,12285,4,12,3.857142857142857,0.27387235449735453,13,1.9088541666666667,2,5.9027777777777e-4,7,0,0
41ad495592a6ffd14b1df8e5eb9b0ee3,2019-01-05T20:27:31Z,1984-01-07T00:00:00Z,M,F,55,2,988,3535,0,0,1.75,0.01521701388888889,4,0.06086805555555556,1,0,4,0,3
4245f5c0db08dd6d55acf3f7ca17b736,2019-03-30T03:17:31Z,1999-03-23T00:00:00Z,M,F,85,21,4431,2382,13,24,2.4,0.08512962962962964,15,0.851087962962963,1,0,10,1,7
42b76ad8ee8ff6a6e799608ba295f3fd,2021-09-24T00:07:19Z,1993-05-22T00:00:00Z,M,F,0,0,0,0,0,0,5.55,0.541287037037037,47,4.14150462962963,1,0,20,0,11
42dcab19050c4c6d6a40aaf3bf36b69b,2020-11-24T19:53:20Z,1997-09-19T00:00:00Z,M,F,101,88,3891,3285,603,348,16.5,5.82595630787037,309,133.73364583333333,1,0,24,3,12
42e7f8dfe8d07e007fe0246d1ee83304,2019-07-31T22:42:55Z,1997-04-30T00:00:00Z,M,F,251,332,24736,18908,744,1019,6.931972789115647,1.2190123456790127,107,22.72258101851852,3,0.02726851851851852,147,1,46
4346578362f180855921ae43a5b6e926,2019-06-24T23:05:13Z,1996-02-26T00:00:00Z,M,F,390,97,7291,6639,234,249,17.785714285714285,1.4303282076719577,170,13.11991898148148,5,0.09420138888888888,14,5,1
436c6643196d7c2f1563d3662ac10ab7,2018-11-09T00:50:15Z,1989-11-14T00:00:00Z,F,M,169,1479,3854,64045,1963,822,1.655241935483871,2.531413273782854,33,279.61502314814817,1,0,496,240,120
436e609b0f60760219a0c04350ebaa09,2021-06-02T02:04:25Z,1993-05-24T00:00:00Z,M,F,0,0,0,0,0,0,42,3.959085648148149,52,7.190219907407408,52,7.190219907407408,2,0,0
437683797fd8a178cdc138677bfe39e8,2019-05-30T03:37:49Z,1998-03-18T00:00:00Z,M,M,273,307,3661,22166,434,358,4.35,0.9114072627314816,29,13.073472222222222,1,0,80,8,33
43fbfd2ccc8ea4a54152c4035aebb733,2021-08-04T05:27:34Z,1987-06-10T00:00:00Z,M,F,0,0,0,0,0,0,6.4375,0.9227799479166666,18,9.21099537037037,6,0.2070138888888889,16,0,5
4445fd218f39e2cf4d195ba2c314ef05,2020-11-20T03:57:56Z,2001-02-22T00:00:00Z,M,F,2,12,108,2243,71,59,14.25,0.28467013888888887,44,1.0673842592592593,7,0.06359953703703704,4,0,0
4486aacb0a819895cfd364eaae03f70d,2021-01-12T09:41:56Z,1998-06-20T00:00:00Z,M,F,90,44,4627,7614,764,704,13.047169811320757,1.6795845344164928,129,53.00296296296296,4,0.1544560185185185,106,0,28
44ad386e4d315e8efc7dd2e6ddb0df15,2018-04-30T22:30:52Z,1982-02-11T00:00:00Z,M,F,627,306,14909,42171,787,769,3.9587628865979383,1.643342342019856,38,71.25421296296297,1,0,194,17,83
450ed0684b2694c2d7032dff6adc56de,2020-01-08T08:03:18Z,1995-12-20T00:00:00Z,M,F,332,22,9505,1060,357,387,16.192307692307693,14.026765936609683,165,97.80400462962965,2,4.747094907407408,26,0,8
454113adff582118a15241c378c26b08,2018-09-27T04:19:41Z,1989-12-23T00:00:00Z,M,F,311,258,8620,30945,2261,2893,13.027027027027026,3.945888596930265,132,152.3870486111111,4,0.1596064814814815,222,4,67
45a3d3346765ce9db72d5d0898e4675d,2013-07-24T07:01:22Z,1979-03-07T00:00:00Z,M,F,344,67,2257,3315,121,166,4.2368421052631575,2.378972344054581,39,17.710046296296298,2,0.00923611111111111,38,0,18
45d44657a09d7b90d383e914111cdbae,2020-11-20T15:02:27Z,1988-10-01T00:00:00Z,M,F,90,468,25070,8273,982,1270,3.3957219251336896,16.983136326500286,240,57.119375,2,1.0135416666666666,374,21,142
45e6e25ca1f6dad948edede60fdebf78,2014-02-24T09:01:46Z,1996-09-16T00:00:00Z,M,F,1611,2234,68001,86183,2407,3001,5.536082474226804,7.808750258527424,106,485.36761574074075,2,0.03907407407407407,582,24,215
464516b7548a3a00bdf87fd60394f23b,2021-01-30T21:20:30Z,1987-09-18T00:00:00Z,M,F,73,58,2041,6458,1,0,6.511111111111111,1.063923611111111,90,19.91658564814815,2,0.04450231481481481,45,3,15
465c4a1e90b62492e66617b8d12f36f0,2017-10-10T09:05:17Z,1995-06-29T00:00:00Z,M,F,495,78,4983,28845,18,43,4.948717948717949,1.649386870845204,67,38.97450231481481,1,0,39,2,22
46814a7241a41a3c75c62206153c98e6,2020-06-27T05:10:40Z,1987-05-25T00:00:00Z,M,F,88,42,1964,15753,37,35,4.653846153846154,3.5768509615384616,21,68.69616898148148,2,0.16983796296296297,26,7,5
46d6b1f600fd23ff21c522299b10898e,2021-05-09T08:53:30Z,1999-11-21T00:00:00Z,M,F,0,0,0,0,0,0,3.6666666666666665,3.2613136574074075,11,10.401319444444445,3,1.6753125,6,0,2
46dbcb66a80522ee0c4d431f11dac515,2017-12-21T22:25:25Z,1987-12-20T00:00:00Z,F,M,256,771,1943,10831,2132,1689,5.98936170212766,5.159232786643025,77,359.4125,2,0.02138888888888888,282,15,91
46f792a86d160cb35b7ebc778c71aab1,2018-12-15T23:49:08Z,1995-04-06T00:00:00Z,M,F,772,55,1969,94163,67,76,2.606060606060606,19.352839856902357,12,396.47171296296295,2,0.16592592592592592,33,0,16
471e4a61e8e28e3f984e09c0d38790f7,2019-05-23T20:30:13Z,1996-02-19T00:00:00Z,M,F,284,375,7785,7152,621,512,8.40983606557377,1.958779409532483,94,19.02142361111111,1,0,61,21,12
4727ef423c21b58c1e039e9625b5955d,2020-03-14T09:41:25Z,1994-09-15T00:00:00Z,M,F,71,52,1952,45156,428,400,11.11111111111111,1.2729269547325102,64,8.392604166666667,3,0.01273148148148148,9,0,3
476a9a7baee665b179173e5418f21306,2017-07-26T22:59:15Z,2000-04-04T00:00:00Z,M,M,1063,832,12018,38161,833,637,4.829113924050633,6.3108145804031865,82,184.31881944444444,2,0.02192129629629629,158,25,45
4777746e8f32fc793063013e210d30a0,2021-10-11T17:20:10Z,1985-10-12T00:00:00Z,M,F,0,0,0,0,0,0,29.3265306122449,0.9562681878306876,345,9.36258101851852,5,0.06096064814814814,49,5,5
47af3745a19f31c658e0883f885da91a,2021-01-21T04:29:26Z,2001-05-02T00:00:00Z,M,F,82,322,7170,20517,494,650,5.3017751479289945,2.259429103659873,150,116.7828587962963,2,0.01358796296296296,169,3,69
47de2f10f14c23d1beba3afa0e46f11e,2021-10-07T02:09:01Z,1992-10-29T00:00:00Z,M,F,0,0,0,0,0,0,3.125,0.6253457754629629,10,2.637951388888889,3,0.01173611111111111,8,0,2
484858c0a7f95ea29e16dfd0e0a9970b,2018-06-09T07:50:40Z,1989-06-14T00:00:00Z,M,F,263,740,14570,23113,4190,4978,13.910614525139664,1.884293787502587,185,136.55726851851853,3,0.0165162037037037,358,32,60
48577c92e4c59d8603d6cdc4fe04f221,2019-11-29T16:40:23Z,1997-10-23T00:00:00Z,M,F,201,43,3579,6894,2180,1793,105.47058823529412,5.890095315904139,1051,38.841064814814814,4,0.4893171296296296,17,1,4
4883487027b8a0e879744f12050b9b6a,2021-01-08T01:21:25Z,1996-03-13T00:00:00Z,M,F,40,37,1419,1211,459,383,18.238095238095237,1.938123897707231,230,14.156458333333331,3,0.04306712962962963,21,0,9
49554bf9239a2ad19768763ac49b66eb,2020-09-12T10:53:41Z,1991-12-06T00:00:00Z,M,F,6,3,187,347,6,11,5.5,92.7060474537037,7,185.1929398148148,7,185.1929398148148,2,0,0
497cf35a2a7caf7c896d8c1fa73cd49e,2021-07-13T17:42:15Z,2000-09-02T00:00:00Z,M,F,0,0,0,0,0,0,2.181159420289855,2.0532311236357117,20,68.9849074074074,1,0,414,48,223
499576b9ebd6e28e253e665f21829d19,2020-10-08T19:25:09Z,1996-04-07T00:00:00Z,M,M,62,24,354,3193,66,37,7.4,13.116659722222224,33,59.60738425925926,1,0,5,1,2
4a12c0b5dda26618836ef4f1b7570ffc,2021-04-17T05:52:03Z,2000-10-27T00:00:00Z,M,F,0,0,0,0,0,0,13.11111111111111,0.09739969135802468,38,0.4630902777777778,2,0.00675925925925925,9,0,1
4a34edb0b86d4e4483d818b46a859251,2019-08-29T13:45:08Z,1999-05-28T00:00:00Z,M,F,337,1284,10861,11460,2642,3128,10.816608996539792,5.777839252531078,141,234.79471064814817,3,0.23068287037037036,289,24,65
4a9af956215ed95ca0e3a1ea0a088d86,2019-06-24T17:11:45Z,2001-02-05T00:00:00Z,M,F,496,1667,78596,5951,1296,1555,3.191268191268191,2.9289918524293537,160,307.1500925925926,1,0,481,103,227
4ad5952d20a1b415d90767f63faa8d35,2014-06-22T18:41:47Z,1995-08-07T00:00:00Z,M,F,351,508,23990,18315,426,542,9.827586206896552,21.460614490208595,76,1280.7730439814816,2,2.7777777777777e-4,87,33,7
4afedf50a0e49727cc88dd23362c0074,2019-05-21T20:07:32Z,1997-09-03T00:00:00Z,M,F,367,2820,33559,89969,5591,4852,3.40481245576787,0.8198362592068359,96,131.2453125,2,0.0021875,1413,253,410
4b0f400f12d8c03ccedbddec18826f9b,2021-04-15T14:23:52Z,2001-10-11T00:00:00Z,M,F,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1
4bad274544c5e4f8f27b7aff1ecaeee5,2020-06-19T11:44:09Z,1992-12-31T00:00:00Z,M,F,185,216,2357,17123,482,579,4.4453125,2.209696361400462,41,99.99565972222224,1,0,128,8,58
4bae60790120dc8892e04ab168e16874,2021-01-02T13:50:49Z,1999-04-16T00:00:00Z,M,F,70,55,7183,3675,18,15,1.875,0.2699074074074074,6,0.8469560185185185,2,0.03606481481481481,8,1,3
4bc492e5a9626a4ba3e2ee8dcf7c73b1,2019-01-11T04:34:01Z,2000-10-22T00:00:00Z,M,F,568,231,15722,79478,461,525,6.3522727272727275,12.228651554608586,93,327.60130787037036,2,0.13246527777777778,176,10,59
4bd387b667911de9d717acb61bcb9d62,2020-02-28T22:52:28Z,2001-07-09T00:00:00Z,F,M,202,1107,2325,29587,2001,1270,2.119804400977995,1.03466487537354,79,203.97704861111112,1,0,818,319,229
4bd6b41e863bcf347479da7b3e54527a,2018-10-14T11:43:25Z,1991-10-30T00:00:00Z,M,F,746,690,51971,16468,434,465,12.236842105263158,5.939815423976608,59,188.79357638888888,7,0.18766203703703704,38,7,2
4bfe95db9208e17a08be783053653ad4,2015-07-31T09:23:49Z,1993-04-13T00:00:00Z,M,F,1079,210,83555,132416,304,317,3.4835164835164836,34.59632224257224,24,523.9455092592592,1,0,91,9,41
4ce50c347fd63f270f66a8ea094fbd14,2019-06-22T08:28:46Z,1990-09-09T00:00:00Z,M,F,329,154,58706,17735,1545,1723,12.223021582733812,1.332348704369838,325,42.4465625,2,0.01373842592592592,139,4,41
4d453eac74cc1cc8d3af40a737a92210,2020-10-01T08:31:36Z,1997-10-15T00:00:00Z,M,F,134,53,2316,7901,254,364,16.638297872340427,1.1183705181245074,124,15.46412037037037,2,0.00385416666666666,47,0,18
4d4b3775d3c6ebe38e4c98aca0d64971,2019-07-11T21:01:48Z,1977-10-06T00:00:00Z,M,F,524,1395,20317,22151,7213,7209,12.052013422818792,4.506540944258018,281,354.4463773148148,4,0.06398148148148149,596,39,144
4d4e9216bb1f09b20f2867e7e3572f96,2019-12-08T18:36:52Z,1998-12-07T00:00:00Z,M,F,146,125,10692,9752,80,105,2.5,0.25133680555555554,18,4.035347222222223,1,0,42,3,21
4d7fd840744000363cb6dc8d12721279,2020-12-23T14:20:02Z,1998-11-28T00:00:00Z,M,F,39,28,477,3037,185,171,21.25,2.916028645833333,55,7.990914351851852,26,3.078912037037037,8,0,1
4d9460bae7861e7b07e2e2fe2f121d26,2020-03-21T14:31:57Z,1986-02-16T00:00:00Z,M,F,374,1833,70969,3116,44730,40626,25.374030005173307,8.696301068431353,1049,428.6645486111111,9,0.0453125,1933,50,412
4dbb4c91b677a4a8cadcb27a3122c93a,2020-08-25T01:51:55Z,1994-05-15T00:00:00Z,M,F,164,637,12060,61449,423,540,6,3.6783654546400335,42,82.85895833333333,3,0.01859953703703703,89,13,18
4dbc8b132172365fba91dfeb04cba415,2020-04-08T19:17:46Z,1997-06-13T00:00:00Z,M,F,281,1524,22603,82868,4594,4453,21.71707317073171,3.2285424006323393,1559,59.04850694444445,3,0.04170138888888889,205,13,53
4e181db19bfe31ca64efc5c6346ca909,2020-11-08T05:00:16Z,1999-03-11T00:00:00Z,M,F,20,43,185,1286,46,65,15.75,2.34765625,42,5.169074074074074,17,4.2212962962962965,4,0,0
4e667f71ca262d99303748e8849a6774,2020-09-12T21:05:01Z,1991-07-17T00:00:00Z,M,M,27,137,1192,13959,1642,1886,14.734375,10.562340133101848,343,103.14105324074076,5,0.05403935185185185,128,0,38
4e916dcf5ecfaa5999e28488a09a7e1c,2017-07-21T00:44:41Z,1985-08-07T00:00:00Z,M,F,930,950,2126,4077,1392,1782,3.899343544857768,2.719122649728503,53,693.8679976851852,1,0,457,36,193
4e9d4f143860a7bc22ea7a1a8d14638b,2021-01-12T14:04:41Z,1991-11-18T00:00:00Z,M,F,30,3,47,6744,67,53,26.5,0.515787037037037,48,0.9957291666666668,48,0.9957291666666668,2,0,0
4edcebaf0e24706604dc37e5b1852981,2021-06-23T02:29:49Z,1994-01-21T00:00:00Z,M,M and F,0,0,0,0,0,0,26.066666666666663,2.435091049382717,120,10.102118055555556,7,1.9592245370370371,15,0,3
4f1fd3fa19c36e1f833a74709b6bc798,2021-07-30T01:58:32Z,1999-12-31T00:00:00Z,M,F,0,0,0,0,0,0,4.166666666666667,0.5262519290123456,18,2.9020949074074074,1,0,6,0,4
4f26f7cc49a287a6c05379c899640e66,2013-09-30T08:26:55Z,1984-09-14T00:00:00Z,M,F,1228,567,70081,48839,878,783,5.090047393364929,2.53834902141478,144,90.56608796296295,1,0,211,45,83
4f4afc0f8102adfb457c7d2905de2bf4,2021-08-01T02:20:15Z,1998-04-08T00:00:00Z,M,F,0,0,0,0,0,0,7.833333333333333,2.0379513888888887,21,6.320578703703704,4,0.00733796296296296,6,0,2
4fc50a68a7e10121d3976e81b8671130,2021-07-27T17:27:00Z,1995-12-25T00:00:00Z,M,F,0,0,0,0,0,0,6.4375,1.056417462384259,54,8.201539351851851,3,0.00282407407407407,32,0,8
5008aac977b015ea0ffd49b87cedf5db,2021-04-01T23:04:13Z,1996-11-08T00:00:00Z,M,F,9,7,449,1421,3,0,0.5454545454545454,0.19228851010101009,2,2.115173611111111,0,0,11,6,4
507be9dcb7b5d3971a41354fdb0a7c7f,2017-11-28T21:39:21Z,1995-11-07T00:00:00Z,M,F,284,354,19894,8469,254,282,5.6938775510204085,3.4462478741496594,33,88.96677083333333,1,0,49,7,19
5080f28d6123204e2ee769e2c661bf7a,2020-10-23T22:25:07Z,1998-01-29T00:00:00Z,M,F,23,23,276,515,17,24,2.769230769230769,0.6575498575498574,10,10.46675925925926,1,0,26,0,14
50a80674299455bee9043e6dece2351b,2021-02-24T06:18:45Z,1999-05-19T00:00:00Z,M,F,36,13,3009,1849,28,35,4.375,0.5794053819444444,7,1.7481712962962963,5,0.6027430555555555,8,0,1
50c73662d08433eba3ebd541003b2143,2020-10-10T10:48:15Z,1996-02-22T00:00:00Z,M,F,72,3,1631,338,8,9,0.875,0,1,0,1,0,8,1,7
50cab907936c89a83f722cc998340a05,2020-10-01T17:14:58Z,1994-09-21T00:00:00Z,M,F,152,28,2093,23693,22,48,5.2272727272727275,6.977533143939394,25,32.19204861111111,2,0.996724537037037,22,0,8
50e1134349bc4378cd7b2e904bc0d7b9,2016-01-13T22:03:09Z,1990-04-13T00:00:00Z,M,F,122,6,3078,9724,16,26,5,3.541085069444444,10,10.981377314814814,5,2.894375,4,0,1
51209340c87da1491220f4b99f6c41ef,2016-07-15T08:48:42Z,1997-11-08T00:00:00Z,M,F,654,408,7014,13857,2418,2766,10.345864661654137,18.49180046470343,109,1197.2396875,3,0.0555324074074074,266,1,95
517760c7c268cd48d9a7de5029d09fbb,2016-05-20T19:48:02Z,1997-04-04T00:00:00Z,M,F,549,190,33421,42571,2512,2846,16.129943502824858,7.326158911383137,475,138.1143287037037,4,0.25177083333333333,177,0,47
51784815e1d5d079eaf7d1990a6f95e7,2021-03-20T07:28:12Z,1987-07-14T00:00:00Z,M,F,25,6,1005,11719,76,111,15.772727272727272,4.053301241582492,165,55.555543981481485,2,0.02165509259259259,22,0,9
518a6e149e8c8da3d0ef421dc9775b95,2019-04-02T22:12:09Z,2000-06-14T00:00:00Z,M,F,341,88,5437,17845,2567,3544,48.857142857142854,9.523831018518516,1605,261.0427314814815,3,0.00900462962962963,84,0,29
51cdaf20c7ed3e57977ac39a31fd00db,2021-08-28T21:44:33Z,1998-01-30T00:00:00Z,M,F,0,0,0,0,0,0,8,0.06508796296296296,33,0.2897337962962963,2,2.4305555555555e-4,5,0,1
51fc9e218bb9785ef8a6814e282cf8d8,2016-02-15T13:35:24Z,1995-07-08T00:00:00Z,M,F,1135,1121,32205,68706,996,1258,4.615384615384615,10.282885760073258,76,816.7718518518518,2,1.5046296296296e-4,273,2,94
5220ae6e6720d90a7c329422a054fe5f,2021-09-09T17:22:48Z,1996-01-20T00:00:00Z,M,F,0,0,0,0,0,0,4.6,0.3801932870370371,34,2.1059722222222224,2,0.00278935185185185,10,3,2
522f9570770f2e6ea0868133e10b1087,2021-07-30T01:11:15Z,1994-10-05T00:00:00Z,M,F,0,0,0,0,0,0,1.6923076923076923,0.05240740740740739,5,0.5193287037037037,1,0,13,1,7
52a5c727d5a446916f0d469e70cc5f20,2021-01-24T22:14:53Z,2003-08-11T00:00:00Z,M,F,0,0,0,0,0,0,17.77511961722488,0.6399702064504696,412,14.901180555555555,5,0.02335648148148148,209,7,52
52f8372596a7db0db14ac879e4141fe7,2021-03-06T22:09:21Z,1995-06-20T00:00:00Z,M,F,11,16,257,823,108,116,8,0.7546412037037038,38,4.201932870370371,6,0.08077546296296297,14,0,4
532f0eaeccfd3cfc16c3f19c01986d37,2016-01-01T09:30:07Z,1998-01-01T00:00:00Z,M,F,460,3316,24371,24517,3279,3460,9.137820512820513,10.008329642242405,133,533.1965856481481,3,0.12041666666666669,624,54,188
536368ab4f43a607953cb91a9789d95f,2013-08-25T23:12:36Z,1986-05-08T00:00:00Z,F,M,536,524,2867,85557,2005,1859,10.890173410404625,7.045185720402484,165,887.2996412037037,4,0.02430555555555555,173,21,32
53ade31c0fa69e530bd79d0c71dbe60b,2014-10-09T15:43:06Z,1987-10-21T00:00:00Z,M,F,894,484,14291,16645,4415,4494,49.46875,6.101508969907409,861,89.9642013888889,15,0.9957638888888888,96,1,6
53b040b1cfa1cf3e5824f8840d060363,2020-05-27T19:53:06Z,1989-01-31T00:00:00Z,M,F,183,144,20139,17922,164,169,3.4489795918367347,0.7350160619803476,45,14.1784375,1,0,49,10,21
53b5a9f465a2f47d859ab9769fafe209,2020-01-27T23:49:56Z,2000-08-06T00:00:00Z,M,F,130,473,804,10759,483,418,4.627906976744186,2.4767005813953493,37,44.96295138888889,2,0.02979166666666666,86,8,27
53f6bdb7eeb0c0eedf8dbf5c271ff887,2017-12-12T06:15:33Z,1999-11-24T00:00:00Z,M,F,1036,6711,46099,114749,7594,6934,4.992790194664744,1.7768939924964615,169,227.62947916666667,2,2.199074074074e-4,1387,163,492
53fbeac29abbe82a1b778ab236e9ecb7,2016-08-03T08:08:12Z,1982-10-29T00:00:00Z,M,F,1201,2650,41721,48998,16256,25761,20.215686274509803,11.0054232116921,868,920.4778472222222,5,0.03196759259259259,1275,66,138
540d4e9de705e8f105fd52e050930f4f,2021-06-19T09:54:26Z,1999-12-04T00:00:00Z,M,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5449290fde2906e39d4eb782f7b6e766,2019-01-30T22:28:56Z,1988-08-08T00:00:00Z,M,F,637,284,16314,63971,370,414,12.545454545454543,4.791269640852974,170,49.808564814814815,2,2.5462962962962e-4,33,12,4
54760c829616a6ad6d0a347e88e9aeb4,2020-02-28T14:29:45Z,1994-01-23T00:00:00Z,F,M and F,115,160,732,8714,214,163,5.159090909090909,2.3380402988215483,32,28.197280092592592,2,0.01758101851851852,44,5,15
54c3e8a1dad6af2797dbf3f1b5da61c9,2021-03-25T13:28:16Z,1992-04-03T00:00:00Z,M,F,1,0,25,339,0,0,0,0,0,0,0,0,0,0,0
55307c57a6280c24f810af2d2df1f2b5,2021-06-30T02:15:49Z,2000-01-08T00:00:00Z,M,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553652e94a222267bab6feb8413f9e91,2019-10-13T02:30:54Z,2000-02-05T00:00:00Z,M,F,196,333,6926,6080,638,602,5.085470085470085,4.90145754194365,99,282.1634375,3,0.7812037037037037,117,2,29
555a0ce088fde391ce95924c6782a3d3,2017-01-26T04:57:35Z,1998-08-20T00:00:00Z,M,F,474,1109,31198,20778,552,497,2.103321033210332,2.8773568402350698,26,168.30221064814816,1,0,271,80,99
55ce58f2b0fb4330518383326e1fe4e6,2015-01-27T19:09:31Z,1995-06-03T00:00:00Z,M,F,741,464,41095,10390,1740,1695,5.392207792207792,2.4978451779701776,76,106.37054398148148,2,0.006875,385,4,181
55db97bdacde0421d7fba684872c93a5,2020-08-13T20:56:50Z,1998-05-21T00:00:00Z,M,F,83,671,6225,3488,2478,2820,5.965738758029978,0.2516415110238718,150,6.2721875,2,0.00752314814814814,467,5,182
55f280bebc177d0fd6ec6d218dc65657,2021-03-26T21:59:19Z,1995-10-05T00:00:00Z,M,F,16,152,1877,4239,223,324,23.352941176470587,1.5653608387799565,278,9.875787037037036,3,0.00130787037037037,17,2,2
55f30900406ed041831fa5335606a5c8,2021-05-31T13:34:40Z,1990-03-08T00:00:00Z,M,F,0,0,0,0,0,0,5.808724832214765,0.9584944382301764,102,36.19278935185185,2,0.00586805555555555,298,16,118
561db49881acc5a8bded1bef6f494e08,2021-01-04T00:44:47Z,1980-01-03T00:00:00Z,M,F,65,52,7756,18137,513,682,8.71264367816092,1.806317315879097,99,47.713738425925925,3,0.01637731481481481,87,1,20
